title,company,location,description,posted_at,source,source_url,scraped_at
Backend Engineer,PT Lintas Media Danawa,Jakarta Raya,"Responsibilities Design, code, and debug applications with minimal oversight and direction Contribute to and maintain engineering documentation...",2022-01-05T20:00:47Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-engineer-3732929,2026-07-19T00:00:00Z
"Software Engineer - Android, iOS, and Website",PT. Bringin Inti Teknologi,Jakarta Pusat,"Job Description Develop interface based on product requirements Develop interface using one of these programming languages, including:...",2022-01-05T20:00:47Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-android-ios-and-website-3732923,2026-07-19T00:00:00Z
Odoo Developer / IT Full Stack Developer,PT Porto Indonesia Sejahtera,Jakarta Utara,"The Team You will be joining our IT department, which is in charge of digitization - system development, infrastructure integration, data integration...",2022-01-05T20:00:45Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/odoo-developer-it-full-stack-developer-3733133,2026-07-19T00:00:00Z
Senior Software Engineer,PT Five Jack,Jakarta Barat,"Welcome! We are looking for a Senior Software Engineer with a strong sense of ownership and a passion to learn something new.As part of the team, you...",2022-01-05T20:00:42Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-3733340,2026-07-19T00:00:00Z
Lead Software Engineer (4+ years),PT Five Jack,Jakarta Barat,"Welcome!We are looking for a Lead Software Engineer with a strong sense of ownership and a passion to learn something new.As part of the team, you...",2022-01-05T20:00:42Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/lead-software-engineer-4-years-3733345,2026-07-19T00:00:00Z
FrontEnd Developer,PT Viva Media Baru (Viva.co.id),Jakarta Raya,Responsibilities: Develop user – facing features Ensure technical feasibility of UI/UX designs Optimize applications for maximum page render speed...,2022-01-05T20:00:42Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-3733363,2026-07-19T00:00:00Z
BackEnd Developer,PT Viva Media Baru (Viva.co.id),Jakarta Raya,Responsibilities: Develop user – New Fitur Ensure technical feasibility with API &amp; RSS Optimize applications for maximum service without bugs...,2022-01-05T20:00:42Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3733366,2026-07-19T00:00:00Z
Senior IT Business Analyst (for Insurance Project),PT NTT Indonesia Digital Business Solutions,Jakarta Selatan,Requirements: Diploma/ Bachelor Degree of Information Technology / Engineering from Reputable University. Minimum 4-5 years experience as Business...,2022-01-05T20:00:39Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-it-business-analyst-for-insurance-project-3733577,2026-07-19T00:00:00Z
Fullstack Developer,PT ABISHAR TECHNOLOGIES INDONESIA,Jakarta Raya,"Requierment- Menguasai PHP framework seperti Laravel, Lumen, Codeigniter- Menguasai salah satu javascript frontend framework (vue js or react js)-...",2022-01-05T20:00:36Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/fullstack-developer-3733732,2026-07-19T00:00:00Z
Business Analyst - BINUS Digital,Yayasan Bina Nusantara,Jakarta Raya,"Requirements : Minimum Bachelor Degree any major with relevant knowledge Minimum 2 years working experience in Senior Staff level position,or...",2022-01-05T20:00:35Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/business-analyst-binus-digital-3733838,2026-07-19T00:00:00Z
Backend Developer (JAVA),PT XSIS MITRA UTAMA - Recruitment Center,Jakarta Selatan,"Responsibilities: Translate business needs to technical specification Collaborate with teams to integrate system Design, build and deploy IT services...",2022-01-05T20:00:34Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-java-3733901,2026-07-19T00:00:00Z
IT (BACKEND DEVELOPER),PT. RTMART GRUP INDONESIA,Tangerang,"BACKEND DEVELOPERJobdesc Proposing technical solution according to backend app requirements &amp; issues Developing, testing, and modifying backend...",2022-01-05T20:00:33Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-backend-developer-3733937,2026-07-19T00:00:00Z
Backend Developer,"PT. Metrodata Electronics, Tbk",Jakarta Barat,We are looking for an experienced Back-end developer to join our team. If you have excellent programming skills and a passion for developing...,2022-01-05T20:00:33Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3733949,2026-07-19T00:00:00Z
Front End Developer,"PT. Metrodata Electronics, Tbk",Jakarta Barat,We are looking for an experienced Front End Developer to join our team. If you have excellent programming skills and a passion for developing...,2022-01-05T20:00:33Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3733955,2026-07-19T00:00:00Z
"GMO Marketing & Trading - Business Analyst  (FADP, Jakarta)",,Jakarta Raya,"Requirements Graduates of Bachelor or Master degree in Finance / Economics / Business related major, minimum GPA 3.25 of 4.0. Have minimum 2 - 3 years...",2022-01-05T20:00:33Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/gmo-marketing-trading-business-analyst-fadp-jakarta-3734014,2026-07-19T00:00:00Z
Senior Backend Engineer,PT. Elabram Systems,Jakarta Raya,"Responsibilities: Work cross-functionally with product, design, backend and other teams across regions and independently ship world-class products and...",2022-01-05T19:31:00Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-backend-engineer-4755627/origin/my,2026-07-19T00:00:00Z
Senior Software Engineer - Store Channels,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-01-07T15:48:05Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-store-channels-1029962182,2026-07-19T00:00:00Z
Business Data Analyst,PT Investree Radhika Jaya,Jakarta Raya,Job Responsibility Represent the Data &amp; Analytics Team for Investree Philippines (remote working arrangement) to proactively engage with...,2022-01-07T15:45:37Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/business-data-analyst-1030064652,2026-07-19T00:00:00Z
Data Scientist,Phillip Morris Latinoamérica,Indonesia,MAKE HISTORY WITH US! We’ve chosen to do something incredible. We’re totally transforming our business and building our future on smoke-free products...,2022-01-07T15:42:18Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-scientist-1029911534,2026-07-19T00:00:00Z
Commercial Ecosystem Data Scientist,Phillip Morris Latinoamérica,Indonesia,MAKE HISTORY WITH US! We’ve chosen to do something incredible. We’re totally transforming our business and building our future on smoke-free products...,2022-01-07T15:42:15Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/commercial-ecosystem-data-scientist-1029911516,2026-07-19T00:00:00Z
Data Analyst,mClinica Pte. Ltd (Jakarta),Jakarta Raya,"mClinica is a fast-growing, venture backed, impact-driven technology organization whose mission is to connect the world’s pharmacies and improve...",2022-01-07T15:39:29Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-1030040969,2026-07-19T00:00:00Z
Sr. Node JS software developer,PT Moka Teknologi Indonesia,Jakarta Barat,"The RoleYou are passionate about performance, accessibility, and building for the long-term. You are a product builder, who loves solving challenging...",2022-01-07T15:29:22Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/sr-node-js-software-developer-1030073865,2026-07-19T00:00:00Z
"Lead Software Engineer, Backend",PT Grab Taxi Indonesia,Indonesia,The day-to-day activities: You will be working as an Individual Contributor. Design and write with the cutting edge GO language to improve the...,2022-01-07T15:21:54Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/lead-software-engineer-backend-1030146742,2026-07-19T00:00:00Z
Software Engineer (.Net),Total eBiz Solutions,Indonesia,"Degree in Computer Science, Information Technology or equivalent. Candidate should have minimum 2 years’ experience in development of information...",2022-01-07T15:19:40Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-net-1030031242,2026-07-19T00:00:00Z
Data Scientist,PT MNC Okezone Network,Jakarta Pusat,Jobs Description : Working in a multi-disciplined team where you’ll take full ownership of turning discoveries and ideas into machine learning models....,2022-01-07T12:04:54Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-scientist-3747680,2026-07-19T00:00:00Z
Price & Data Analyst,PT Global Unggul Mandiri (Paxel),Jakarta Raya,Paxel adalah perusahaan pengiriman berbasis teknologi yang berkomitmen untuk menyelesaikan tantangan jarak jauh di Indonesia. Kami terinspirasi oleh...,2022-01-07T11:24:30Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/price-data-analyst-3747642,2026-07-19T00:00:00Z
IT Data Analyst,PT. INDOZONE MEDIA INDONESIA,Jakarta Selatan,Job Descriptions: Lead the overall analytical strategy and agenda for Advanced Analytics and supporting capabilities; Analyze long term impact of new...,2022-01-07T11:21:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-data-analyst-3747636,2026-07-19T00:00:00Z
Front End Developer - PT Lippo Malls Indonesia,PT Lippo Malls Indonesia,Tangerang,Job Description: Use markup languages like HTML to create user-friendly web pages Maintain and improve website Collaborate with back end developers...,2022-01-07T11:07:36Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-pt-lippo-malls-indonesia-3747608,2026-07-19T00:00:00Z
Senior Software Engineer (NodeJS),PT Marka Kreasi Persada,Jakarta Selatan,Area of Responsibility- Berkontribusi pada kegiatan engineering mulai dari desain hingga implementasi- Berkolaborasi secara erat dengan Tim...,2022-01-07T10:44:09Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-nodejs-3747560,2026-07-19T00:00:00Z
Data Analyst Sales,PT SR12 Herbal Kosmetik,Bogor,Kualifikasi: Pendidikan Diploma/Sarjana Computer Science/Science/mathematics/Statistics Min. 1 Tahun Pengalaman di Data analyst Berpengalaman di...,2022-01-07T09:58:21Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-sales-3747444,2026-07-19T00:00:00Z
Data Analyst,PT. Aurora Group,Jakarta Utara,"Industry : Healthcare / Fertility ClinicLocation : Sunter, North JakartaJo's ID :  8856 (please put in the email) Job Responsibilities Responsible for...",2022-01-07T09:48:14Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-3747331,2026-07-19T00:00:00Z
Front End Developer,PT Zahir Internasional,Jakarta Raya,Requirement: Bachelor Degree in Computer Science or equivalent from reputable university Minimum 3 year experience in web application development...,2022-01-07T08:53:53Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3747249,2026-07-19T00:00:00Z
Front End Developer (React Native),PT Buana Varia Komputama,Jakarta Raya,Candidate must be possess at least Bachelor’s Degree in Computer Science/Information Technology or equivalent Preferably has 2 year of working...,2022-01-07T08:11:12Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-react-native-3747134,2026-07-19T00:00:00Z
IT Business Analyst,PT Adi Data Informatika,Jakarta Raya,Criteria: Minimum Bachelor Degree in Information Technology or any related education Minimum 2 years experience as Business Analyst Experienced in...,2022-01-07T07:53:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-3747083,2026-07-19T00:00:00Z
IT Business Analyst / IT Project Manager,FKS Group,Jakarta Pusat,"Requirements: Bachelor degree from Computer Science, Business Management, or any related field Minimum 8 years experience as IT Business Partner / IT...",2022-01-07T07:15:53Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-it-project-manager-3746971,2026-07-19T00:00:00Z
Technical Consultant / Software Engineer,PT EMS Paramitra,Jakarta Timur,"University degree in information Technology.  Having experience in minimum than 3 year, but the very confidence fresh graduate are welcome to apply...",2022-01-07T06:41:18Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/technical-consultant-software-engineer-3746867,2026-07-19T00:00:00Z
Backend Engineer,PT Tibeka Logistik Indonesia,"Jakarta Raya,Surabaya",Responsibilities:· Build automated measurements and dashboards to gain insights into Engineering Productivity to understand what is working and what...,2022-01-07T06:38:00Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-engineer-3746859,2026-07-19T00:00:00Z
WEB DEVELOPER (SOFTWARE ENGINEER),PT Suitmedia Kreasi Indonesia,"Jakarta Selatan,Bandung,Yogyakarta",Role: You will develop and deliver high-quality web and mobile apps Responsibilities: Develop backend system of web and mobile applications. Deliver...,2022-01-07T05:08:28Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/web-developer-software-engineer-3746705,2026-07-19T00:00:00Z
Senior Data Scientist,"PT. BFI FINANCE INDONESIA, Tbk",Banten,Performed risk and population stability analysis for in-house and third-party data sources for credit score modeling purposes Developed ensemble model...,2022-01-07T05:04:58Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-data-scientist-3746697,2026-07-19T00:00:00Z
Fullstack Engineer Internship,PT Cudo Communications,"Jakarta Raya,Bandung,Surabaya,Semarang",Requirement :1. Pendidikan minimal D3/S1 IT atau lulusan lainnya2. Usia Maximal 25 tahun3. IPK minimal 2.804. Fresh graduate atau pengalaman maximal 1...,2022-01-07T03:15:53Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/fullstack-engineer-internship-3746464,2026-07-19T00:00:00Z
FULLSTACK DEVELOPER,,Tangerang,"Melakukan pengembangan sistem baik Dashboard, API dan Mobile Apps. Melakukan konfigurasi dan monitoring server. Melakukan koordinasi dengan tim...",2022-01-07T02:32:38Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/fullstack-developer-3746334,2026-07-19T00:00:00Z
Data Scientist,Dexa Group,Tangerang,Responsibilities:  Responsible to analyze large amounts of raw information to find pattern to achieve business objectives. Build analytic &amp;...,2022-01-07T02:30:38Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-scientist-3746327,2026-07-19T00:00:00Z
